"index";"time";"minutes";"dateTime";"SDM3045X.CurrentDC"
358;77,803;1,2967166667;1674729027,418;-0,0000016238
359;78,103;1,3017166667;1674729027,719;0,0000018772
360;78,403;1,3067166667;1674729028,019;0,110893197
361;78,703;1,3117166667;1674729028,309;0,110914376
362;79,003;1,3167166667;1674729028,622;0,110538209
363;79,303;1,3217166667;1674729028,909;0,111146529
364;79,603;1,3267166667;1674729029,206;0,110821375
365;79,911;1,33185;1674729029,534;0,111076696
366;80,203;1,3367166667;1674729029,808;0,110789331
367;80,503;1,3417166667;1674729030,139;0,110756697
368;80,803;1,3467166667;1674729030,422;0,110982884
369;81,104;1,3517333333;1674729030,72;0,110710178
370;81,404;1,3567333333;1674729032,342;0,110424103
371;82,828;1,3804666667;1674729032,44;0,11096421
372;83,229;1,38715;1674729032,849;0,110998427
373;83,629;1,3938166667;1674729033,24;0,11036134
374;84,029;1,4004833333;1674729033,634;0,121149861
375;84,429;1,40715;1674729034,058;0,121340283
376;84,829;1,4138166667;1674729034,435;0,103545505
377;85,229;1,4204833333;1674729034,845;0,103345432
378;85,63;1,4271666667;1674729035,238;0,103514971
379;86,029;1,4338166667;1674729035,632;0,10347243
380;86,429;1,4404833333;1674729036,04;0,103420017
381;86,829;1,44715;1674729036,434;0,103323959
382;87,229;1,4538166667;1674729036,843;0,103551766
383;87,642;1,4607;1674729037,25;0,103541158
384;88,03;1,4671666667;1674729037,658;0,103300423
385;88,429;1,4738166667;1674729038,049;0,103304401
386;88,829;1,4804833333;1674729038,441;0,103556959
387;89,229;1,48715;1674729038,839;0,103375008
388;89,629;1,4938166667;1674729039,233;0,103323996
389;90,032;1,5005333333;1674729039,655;0,12132404
390;90,429;1,50715;1674729040,038;0,121403929
391;90,829;1,5138166667;1674729040,432;0,103302191
392;91,229;1,5204833333;1674729040,84;0,103323112
393;91,629;1,52715;1674729041,235;0,103396813
394;92,029;1,5338166667;1674729041,661;0,10351788
395;92,429;1,5404833333;1674729042,039;0,103320902
